date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,fsp,qty,required_cash,free_cash,shortfall,realised_loss,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2025-04-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2025-04-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2025-05-30,POWERGRID,covered_call_leftover_shares,"covered 21600, uncovered 25200",46800.0,,,,340.0,12.0,,,,,,,,,,,,,,,,,
2025-05-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,POWERGRID,covered_call_topup,"added 7200, covered 28800, uncovered 18000",46800.0,,,,340.0,4.0,,,,,,,,,,,,,,,,,
2025-06-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,POWERGRID,covered_call_fill_failed,participation_or_margin,,,,,340.0,10.0,,,,,,,,,,,,,,,,,
2025-06-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,dividend,,15400.0,,,,,,6.0,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,POWERGRID,covered_call_topup,"added 9000, covered 37800, uncovered 9000",46800.0,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,TATASTEEL,corporate_action_value_adjustment,,,,,,,,,1.0,-3.6,1.0,,,,,,,,,,,,,
2025-06-06,POWERGRID,covered_call_fill_failed,participation_or_margin,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,POWERGRID,covered_call_fill_failed,participation_or_margin,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,POWERGRID,covered_call_fill_failed,slippage_below_tick,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,POWERGRID,covered_call_fill_failed,slippage_below_tick,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,POWERGRID,covered_call_fill_failed,slippage_below_tick,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,POWERGRID,covered_call_fill_failed,slippage_below_tick,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,POWERGRID,covered_call_fill_failed,slippage_below_tick,,,,,340.0,5.0,,,,,,,,,,,,,,,,,
2025-06-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2025-06-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,POWERGRID,covered_call_leftover_shares,"covered 41800, uncovered 5000",46800.0,,,,340.0,22.0,,,,,,,,,,,,,,,,,
2025-06-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,POWERGRID,covered_call_topup,"added 3800, covered 45600, uncovered 1200",46800.0,,,,340.0,2.0,,,,,,,,,,,,,,,,,
2025-07-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,BHARTIARTL,put_forced_realisation,,,,,,1940.0,,,,,,1914.3,6650.0,12953909.32318,3382650.118251508,9571259.204928491,171005.58142277028,,,,,,,
2025-07-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2025-08-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,POWERGRID,covered_call_fill_failed,no_trades_t1,,,,,340.0,24.0,,,,,,,,,,,,,,,,,
2025-08-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,RELIANCE,dividend,,10000.0,,,,,,5.5,,,,,,,,,,,,,,,,
2025-08-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,POWERGRID,dividend,,46800.0,,,,,,1.25,,,,,,,,,,,,,,,,
2025-08-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2025-08-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2025-10-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-08,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-09,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-10,TATAMOTORS,covered_call_not_available,skip_termination_announced,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,TATAMOTORS,contract_termination,demerger of CV business (record 2025-10-14),,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2025-10-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
