expiry_date,contract_month,rank,symbol,ltp,pct_vs_15m_ema50,pct_vs_daily_ema20,rank_final,next_expiry_return_pct
2021-12-30,2021-12,11,ASIANPAINT,3368.0,-0.05,3.1,1.51,-7.48
2021-12-30,2021-12,12,EICHERMOT,2547.45,0.38,2.13,1.25,4.42
2021-12-30,2021-12,13,NTPC,126.45,1.47,0.8,1.13,6.6
2021-12-30,2021-12,14,BRITANNIA,3586.0,0.86,0.82,0.84,-2.9
2021-12-30,2021-12,15,DIVISLAB,4631.85,0.56,1.0,0.78,-14.89
2021-12-30,2021-12,16,LT,1887.15,-0.21,1.39,0.59,1.38
2021-12-30,2021-12,17,HINDUNILVR,2328.0,0.63,0.51,0.57,-1.33
2021-12-30,2021-12,18,ONGC,127.35,1.35,-0.62,0.36,17.47
2021-12-30,2021-12,19,UPL,720.1,-0.6,1.3,0.35,2.77
2021-12-30,2021-12,20,INDUSINDBK,888.0,1.93,-1.43,0.24,0.55
2021-12-30,2021-12,21,NESTLEIND,968.0,-0.3,0.66,0.18,-5.22
2021-12-30,2021-12,22,ULTRACEMCO,7255.0,-0.33,0.32,-0.01,-3.96
2021-12-30,2021-12,23,HINDALCO,451.95,-0.17,0.05,-0.06,8.46
2021-12-30,2021-12,24,ICICIBANK,736.0,-0.19,-0.08,-0.14,8.29
2021-12-30,2021-12,25,SHREECEM,26449.0,-0.63,0.19,-0.22,-9.3
2021-12-30,2021-12,26,BHARTIARTL,683.0,0.37,-0.83,-0.23,3.95
2021-12-30,2021-12,27,ADANIPORTS,725.0,0.2,-0.8,-0.3,-2.23
2021-12-30,2021-12,28,HDFCBANK,731.5,0.36,-0.99,-0.32,1.24
2021-12-30,2021-12,29,HEROMOTOCO,2271.0,0.19,-0.94,-0.38,12.33
2021-12-30,2021-12,30,POWERGRID,149.55,-0.36,-0.41,-0.39,5.45
2021-12-30,2021-12,31,TMPV,325.05,-0.22,-0.79,-0.51,4.89
2021-12-30,2021-12,32,M&M,830.0,-0.17,-0.86,-0.52,3.3
2021-12-30,2021-12,33,BAJAJFINSV,1621.2,0.65,-1.9,-0.63,-5.14
2021-12-30,2021-12,34,BPCL,164.7,-0.09,-1.2,-0.65,1.12
2021-12-30,2021-12,35,BAJAJ-AUTO,3122.0,0.08,-1.44,-0.68,9.5
2021-12-30,2021-12,36,TATACONSUM,720.15,0.08,-1.53,-0.73,-3.1
2021-12-30,2021-12,37,AXISBANK,671.3,0.14,-1.69,-0.78,15.73
2021-12-30,2021-12,38,MARUTI,7272.95,-0.53,-1.18,-0.86,21.01
2021-12-30,2021-12,39,RELIANCE,1127.15,-0.72,-1.0,-0.86,-0.68
2021-12-30,2021-12,40,BAJFINANCE,687.0,-0.45,-1.39,-0.92,0.0
2021-12-30,2021-12,41,COALINDIA,135.95,-0.06,-2.04,-1.05,10.26
2021-12-30,2021-12,42,ITC,178.5,-0.32,-1.91,-1.12,-0.5
2021-12-30,2021-12,43,HDFCLIFE,641.5,-0.07,-2.41,-1.25,-3.25
2021-12-30,2021-12,44,JSWSTEEL,645.5,-1.22,-1.6,-1.41,-2.38
2021-12-30,2021-12,45,SBIN,453.05,-0.32,-3.02,-1.68,16.76
2021-12-30,2021-12,46,KOTAKBANK,352.6,-0.03,-3.43,-1.74,7.49
2021-12-30,2021-12,47,TATASTEEL,104.17,-0.93,-3.04,-1.99,-1.03
2021-12-30,2021-12,48,IOC,55.84,-0.05,-4.36,-2.23,14.13
2021-12-30,2021-12,49,GRASIM,1587.2,-0.68,-3.89,-2.3,6.14
2022-01-27,2022-01,1,MARUTI,8801.0,3.73,9.33,6.49,-6.89
2022-01-27,2022-01,2,AXISBANK,776.9,3.22,7.23,5.21,-6.36
2022-01-27,2022-01,3,SBIN,529.0,2.63,5.63,4.12,-11.0
2022-01-27,2022-01,4,BAJAJ-AUTO,3418.5,1.69,3.26,2.47,-2.0
2022-01-27,2022-01,5,IOC,63.73,1.25,2.83,2.04,-12.9
2022-01-27,2022-01,6,CIPLA,926.55,1.73,2.14,1.93,-3.41
2022-01-27,2022-01,7,ONGC,149.6,-0.16,3.84,1.82,-5.58
2022-01-27,2022-01,8,HEROMOTOCO,2551.0,-0.4,3.4,1.48,-8.22
2022-01-27,2022-01,9,POWERGRID,157.7,0.17,2.71,1.43,-10.94
2022-01-27,2022-01,10,KOTAKBANK,379.0,2.15,0.42,1.28,-5.91
2022-01-27,2022-01,11,COALINDIA,149.9,0.9,1.58,1.24,-6.2
2022-01-27,2022-01,12,NTPC,134.8,0.2,1.78,0.99,-7.46
2022-01-27,2022-01,13,INDUSINDBK,892.85,2.1,-0.35,0.87,-2.52
2022-01-27,2022-01,14,HINDALCO,490.2,0.7,0.65,0.67,5.55
2022-01-27,2022-01,15,BHARTIARTL,710.0,0.34,0.63,0.48,-5.64
2022-01-27,2022-01,16,TMPV,340.95,1.31,-0.46,0.42,-13.98
2022-01-27,2022-01,17,ICICIBANK,797.0,0.36,0.36,0.36,-11.46
2022-01-27,2022-01,18,M&M,857.35,0.31,-0.52,-0.11,-7.09
2022-01-27,2022-01,19,EICHERMOT,2660.0,0.93,-1.47,-0.28,-2.18
2022-01-27,2022-01,20,ITC,177.6,0.89,-1.64,-0.38,-2.76
2022-01-27,2022-01,21,SUNPHARMA,810.2,0.61,-1.4,-0.4,0.84
2022-01-27,2022-01,22,HDFCBANK,740.6,1.12,-2.06,-0.48,-4.79
2022-01-27,2022-01,23,BPCL,166.55,0.63,-1.62,-0.5,-13.39
2022-01-27,2022-01,24,LT,1913.2,0.4,-1.82,-0.72,-8.16
2022-01-27,2022-01,25,SBILIFE,1211.3,-0.31,-1.15,-0.73,-13.32
2022-01-27,2022-01,26,HINDUNILVR,2297.0,0.02,-1.87,-0.93,-5.66
2022-01-27,2022-01,27,TATACONSUM,697.85,0.47,-2.93,-1.24,-4.29
2022-01-27,2022-01,28,UPL,740.05,-0.51,-1.97,-1.24,-18.28
2022-01-27,2022-01,29,ADANIPORTS,708.8,0.59,-3.77,-1.61,-7.32
2022-01-27,2022-01,30,ULTRACEMCO,6968.0,0.25,-4.17,-1.98,-9.96
2022-01-27,2022-01,31,BRITANNIA,3481.85,-0.47,-3.49,-1.99,-1.35
2022-01-27,2022-01,32,RELIANCE,1119.5,-0.13,-3.82,-1.99,-4.14
2022-01-27,2022-01,33,GRASIM,1684.7,-0.35,-4.08,-2.23,-9.01
2022-01-27,2022-01,34,JSWSTEEL,630.15,0.1,-4.54,-2.25,-9.55
2022-01-27,2022-01,35,NESTLEIND,917.5,-0.88,-4.22,-2.56,-3.27
2022-01-27,2022-01,36,HDFCLIFE,620.65,-0.67,-4.55,-2.63,-13.8
2022-01-27,2022-01,37,TCS,3652.4,-1.37,-4.16,-2.78,-6.9
2022-01-27,2022-01,38,ASIANPAINT,3116.2,-0.03,-5.95,-3.04,-1.68
2022-01-27,2022-01,39,TATASTEEL,103.1,-0.54,-5.73,-3.17,-1.14
2022-01-27,2022-01,40,BAJFINANCE,687.0,-0.35,-6.4,-3.42,-3.86
2022-01-27,2022-01,41,TITAN,2313.0,-0.87,-7.22,-4.1,3.72
2022-01-27,2022-01,42,INFY,1651.3,-0.84,-7.27,-4.11,-0.71
2022-01-27,2022-01,43,SHREECEM,23990.0,-0.8,-7.57,-4.24,-3.71
2022-01-27,2022-01,44,DRREDDY,850.8,-1.64,-7.32,-4.52,-4.02
2022-01-27,2022-01,45,BAJAJFINSV,1537.95,-0.35,-9.14,-4.85,-0.84
2022-01-27,2022-01,46,DIVISLAB,3942.0,-1.19,-9.98,-5.69,-0.18
2022-01-27,2022-01,47,HCLTECH,1079.55,-1.83,-11.17,-6.62,1.8
2022-01-27,2022-01,48,TECHM,1358.2,-2.01,-11.92,-7.1,-7.91
2022-01-27,2022-01,49,WIPRO,260.6,-1.71,-14.03,-8.08,-1.29
2022-02-24,2022-02,1,HINDALCO,517.4,-0.33,-0.17,-0.25,10.42
2022-02-24,2022-02,2,NESTLEIND,887.5,-0.34,-2.45,-1.4,-2.29
2022-02-24,2022-02,3,BRITANNIA,3435.0,-1.13,-1.86,-1.5,-6.58
2022-02-24,2022-02,4,CIPLA,895.0,-0.81,-3.19,-2.01,13.93
2022-02-24,2022-02,5,TITAN,2399.0,-1.69,-2.48,-2.09,5.78
2022-02-24,2022-02,6,EICHERMOT,2602.0,-2.36,-2.51,-2.44,-5.65
2022-02-24,2022-02,7,INFY,1639.5,-1.81,-3.57,-2.69,13.92
2022-02-24,2022-02,8,BAJAJ-AUTO,3350.0,-2.83,-2.74,-2.79,6.85
2022-02-24,2022-02,9,SUNPHARMA,817.0,-1.64,-4.39,-3.02,11.87
2022-02-24,2022-02,10,KOTAKBANK,356.6,-3.14,-3.14,-3.14,-1.68
2022-02-24,2022-02,11,MARUTI,8195.0,-3.1,-3.55,-3.33,-7.71
2022-02-24,2022-02,12,DRREDDY,816.6,-1.38,-5.27,-3.34,5.14
2022-02-24,2022-02,13,ITC,172.7,-1.59,-5.3,-3.46,19.72
2022-02-24,2022-02,14,POWERGRID,140.45,-1.49,-5.4,-3.46,13.24
2022-02-24,2022-02,15,ONGC,141.25,-2.3,-5.1,-3.71,4.71
2022-02-24,2022-02,16,HCLTECH,1099.0,-2.1,-5.32,-3.72,5.82
2022-02-24,2022-02,17,BHARTIARTL,669.95,-2.38,-5.11,-3.75,12.99
2022-02-24,2022-02,18,HINDUNILVR,2167.05,-2.69,-4.82,-3.76,-5.59
2022-02-24,2022-02,19,ASIANPAINT,3063.7,-2.95,-4.89,-3.92,0.53
2022-02-24,2022-02,20,LT,1757.0,-2.28,-5.99,-4.15,0.61
2022-02-24,2022-02,21,WIPRO,257.25,-2.42,-5.89,-4.17,10.26
2022-02-24,2022-02,22,TATACONSUM,667.9,-3.65,-4.91,-4.28,14.95
2022-02-24,2022-02,23,BAJAJFINSV,1525.0,-3.1,-5.46,-4.29,11.57
2022-02-24,2022-02,24,NTPC,124.75,-2.54,-6.09,-4.33,8.22
2022-02-24,2022-02,25,RELIANCE,1073.2,-3.27,-5.41,-4.35,17.06
2022-02-24,2022-02,26,COALINDIA,140.6,-2.89,-6.23,-4.57,21.16
2022-02-24,2022-02,27,M&M,796.6,-3.33,-5.92,-4.63,1.67
2022-02-24,2022-02,28,BAJFINANCE,660.5,-3.68,-6.1,-4.9,9.92
2022-02-24,2022-02,29,SHREECEM,23100.0,-3.38,-6.44,-4.92,3.6
2022-02-24,2022-02,30,HDFCBANK,705.1,-4.21,-5.78,-5.0,4.24
2022-02-24,2022-02,31,AXISBANK,727.5,-4.1,-5.97,-5.04,4.63
2022-02-24,2022-02,32,HEROMOTOCO,2341.25,-3.32,-7.35,-5.36,-8.67
2022-02-24,2022-02,33,SBILIFE,1050.0,-2.98,-7.78,-5.41,6.57
2022-02-24,2022-02,34,TATASTEEL,101.92,-3.29,-7.76,-5.55,21.91
2022-02-24,2022-02,35,TECHM,1250.8,-2.79,-8.25,-5.56,12.65
2022-02-24,2022-02,36,ICICIBANK,705.65,-3.22,-7.92,-5.6,3.55
2022-02-24,2022-02,37,TCS,3400.5,-2.85,-8.36,-5.65,10.07
2022-02-24,2022-02,38,DIVISLAB,3934.95,-3.69,-7.59,-5.66,12.43
2022-02-24,2022-02,39,SBIN,470.8,-3.57,-7.79,-5.7,4.78
2022-02-24,2022-02,40,INDUSINDBK,870.35,-4.78,-7.02,-5.91,7.53
2022-02-24,2022-02,41,ADANIPORTS,656.9,-3.88,-8.31,-6.12,17.67
2022-02-24,2022-02,42,ULTRACEMCO,6274.0,-3.41,-9.57,-6.54,3.11
2022-02-24,2022-02,43,HDFCLIFE,535.0,-3.54,-9.75,-6.7,0.41
2022-02-24,2022-02,44,IOC,55.51,-4.65,-9.42,-7.07,10.27
2022-02-24,2022-02,45,GRASIM,1532.9,-4.82,-9.32,-7.1,8.47
2022-02-24,2022-02,46,BPCL,144.25,-4.18,-10.05,-7.16,8.15
2022-02-24,2022-02,47,JSWSTEEL,570.0,-4.59,-10.16,-7.42,28.7
2022-02-24,2022-02,48,UPL,604.75,-5.12,-13.69,-9.51,21.83
2022-02-24,2022-02,49,TMPV,293.3,-6.59,-12.56,-9.62,1.88
2022-03-31,2022-03,1,BHARTIARTL,757.0,1.23,5.42,3.3,-1.45
2022-03-31,2022-03,2,JSWSTEEL,733.6,0.35,6.29,3.28,-0.99
2022-03-31,2022-03,3,TATACONSUM,767.75,1.08,5.33,3.18,4.34
2022-03-31,2022-03,4,ADANIPORTS,773.0,0.44,4.95,2.67,15.23
2022-03-31,2022-03,5,M&M,809.9,1.33,3.91,2.61,13.84
2022-03-31,2022-03,6,RELIANCE,1256.3,-0.27,5.17,2.41,6.61
2022-03-31,2022-03,7,GRASIM,1662.8,0.9,3.93,2.4,2.63
2022-03-31,2022-03,8,AXISBANK,761.15,0.97,3.77,2.36,2.02
2022-03-31,2022-03,9,BAJFINANCE,726.0,0.14,4.57,2.33,-7.3
2022-03-31,2022-03,10,BAJAJFINSV,1701.5,-0.05,4.74,2.32,-11.64
2022-03-31,2022-03,11,POWERGRID,159.05,0.99,2.89,1.94,8.61
2022-03-31,2022-03,12,INFY,1867.8,0.43,3.26,1.84,-17.2
2022-03-31,2022-03,13,ULTRACEMCO,6469.0,-0.05,3.2,1.56,0.09
2022-03-31,2022-03,14,ITC,206.75,-0.41,3.25,1.4,4.45
2022-03-31,2022-03,15,ICICIBANK,730.7,0.39,2.16,1.27,2.3
2022-03-31,2022-03,16,SBILIFE,1119.0,0.27,2.24,1.25,-0.45
2022-03-31,2022-03,17,BAJAJ-AUTO,3579.5,-0.16,2.66,1.24,4.32
2022-03-31,2022-03,18,DRREDDY,858.6,-0.93,3.16,1.09,-4.12
2022-03-31,2022-03,19,SUNPHARMA,914.0,-0.19,2.33,1.06,0.53
2022-03-31,2022-03,20,TCS,3742.85,0.25,1.73,0.99,-4.35
2022-03-31,2022-03,21,SHREECEM,23931.0,-0.09,1.94,0.92,7.94
2022-03-31,2022-03,22,INDUSINDBK,935.9,0.26,1.57,0.91,5.57
2022-03-31,2022-03,23,HDFCBANK,735.0,0.21,1.38,0.79,-6.65
2022-03-31,2022-03,24,HDFCLIFE,537.2,0.38,1.09,0.73,6.35
2022-03-31,2022-03,25,EICHERMOT,2455.0,-0.0,1.35,0.67,8.84
2022-03-31,2022-03,26,NTPC,135.0,0.15,1.16,0.65,18.56
2022-03-31,2022-03,27,BRITANNIA,3209.0,1.32,-0.09,0.61,4.39
2022-03-31,2022-03,28,ASIANPAINT,3080.0,-0.32,1.42,0.55,5.29
2022-03-31,2022-03,29,HINDUNILVR,2046.0,1.11,-0.01,0.55,9.34
2022-03-31,2022-03,30,TATASTEEL,124.25,-0.5,1.25,0.37,-3.86
2022-03-31,2022-03,31,CIPLA,1019.65,-0.27,0.97,0.35,-3.88
2022-03-31,2022-03,32,COALINDIA,170.35,-0.58,1.08,0.25,4.99
2022-03-31,2022-03,33,LT,1767.8,0.32,0.16,0.24,-2.08
2022-03-31,2022-03,34,SBIN,493.3,-0.35,0.83,0.24,2.92
2022-03-31,2022-03,35,UPL,736.75,-0.71,1.06,0.17,7.55
2022-03-31,2022-03,36,NESTLEIND,867.2,0.61,-0.58,0.01,5.83
2022-03-31,2022-03,37,TECHM,1409.0,-0.21,0.15,-0.03,-15.52
2022-03-31,2022-03,38,BPCL,156.0,-0.4,0.11,-0.15,2.56
2022-03-31,2022-03,39,MARUTI,7563.25,-0.02,-0.45,-0.24,4.57
2022-03-31,2022-03,40,TITAN,2537.7,0.08,-0.63,-0.28,-1.21
2022-03-31,2022-03,41,KOTAKBANK,350.6,-0.02,-0.65,-0.34,0.8
2022-03-31,2022-03,42,TMPV,298.8,-0.45,-0.29,-0.37,0.35
2022-03-31,2022-03,43,WIPRO,283.65,-0.81,-0.17,-0.49,-11.97
2022-03-31,2022-03,44,DIVISLAB,4424.0,-1.51,0.44,-0.54,2.85
2022-03-31,2022-03,45,HCLTECH,1163.0,-0.49,-0.78,-0.64,-6.1
2022-03-31,2022-03,46,HEROMOTOCO,2138.35,-0.41,-3.72,-2.08,10.22
2022-03-31,2022-03,47,APOLLOHOSP,4522.0,-1.01,-3.35,-2.19,0.35
2022-03-31,2022-03,48,ONGC,147.9,-0.67,-3.84,-2.27,0.74
2022-03-31,2022-03,49,HINDALCO,571.3,-2.92,-3.26,-3.09,-14.41
2022-04-28,2022-04,1,HEROMOTOCO,2356.85,1.49,7.0,4.21,5.16
2022-04-28,2022-04,2,HINDUNILVR,2237.0,1.98,4.66,3.31,2.13
2022-04-28,2022-04,3,ADANIPORTS,890.75,0.38,6.21,3.25,-21.07
2022-04-28,2022-04,4,NTPC,160.05,1.8,4.61,3.2,-3.66
2022-04-28,2022-04,5,HDFCLIFE,571.3,2.53,3.12,2.82,1.19
2022-04-28,2022-04,6,RELIANCE,1339.4,0.13,5.38,2.72,-7.84
2022-04-28,2022-04,7,ASIANPAINT,3242.8,1.25,4.04,2.64,-12.27
2022-04-28,2022-04,8,POWERGRID,172.75,1.5,3.79,2.64,-2.87
2022-04-28,2022-04,9,M&M,922.0,-0.44,5.59,2.53,1.14
2022-04-28,2022-04,10,EICHERMOT,2672.1,0.2,4.39,2.27,2.09
2022-04-28,2022-04,11,UPL,792.4,1.46,2.82,2.14,-9.38
2022-04-28,2022-04,12,INDUSINDBK,988.0,1.11,2.25,1.68,-8.88
2022-04-28,2022-04,13,MARUTI,7908.7,0.53,2.45,1.49,-1.15
2022-04-28,2022-04,14,SHREECEM,25830.0,0.07,2.62,1.34,-16.14
2022-04-28,2022-04,15,ITC,215.95,0.75,1.54,1.14,1.97
2022-04-28,2022-04,16,DIVISLAB,4550.0,0.5,1.75,1.12,-24.07
2022-04-28,2022-04,17,COALINDIA,178.85,1.62,0.55,1.08,-4.33
2022-04-28,2022-04,18,BAJAJ-AUTO,3734.0,-0.41,2.53,1.05,1.07
2022-04-28,2022-04,19,TATACONSUM,801.05,0.3,1.75,1.02,-10.9
2022-04-28,2022-04,20,SBIN,507.7,1.35,0.66,1.0,-7.5
2022-04-28,2022-04,21,SBILIFE,1113.95,1.83,-0.11,0.86,-0.66
2022-04-28,2022-04,22,KOTAKBANK,353.4,0.91,0.59,0.75,8.32
2022-04-28,2022-04,23,LT,1731.0,1.65,-0.22,0.71,-9.3
2022-04-28,2022-04,24,BRITANNIA,3350.0,0.11,1.23,0.67,6.45
2022-04-28,2022-04,25,NESTLEIND,917.8,-0.17,1.28,0.55,-3.68
2022-04-28,2022-04,26,GRASIM,1706.5,0.53,0.51,0.52,-18.62
2022-04-28,2022-04,27,SUNPHARMA,918.8,0.42,0.3,0.36,-1.84
2022-04-28,2022-04,28,ICICIBANK,747.5,0.34,0.23,0.28,-2.05
2022-04-28,2022-04,29,AXISBANK,776.5,0.47,-0.0,0.23,-11.88
2022-04-28,2022-04,30,TMPV,299.85,0.61,-0.43,0.09,-3.22
2022-04-28,2022-04,31,BHARTIARTL,746.0,-0.47,0.6,0.06,-6.97
2022-04-28,2022-04,32,TITAN,2507.0,0.08,0.01,0.04,-14.64
2022-04-28,2022-04,33,JSWSTEEL,726.35,0.14,-0.17,-0.02,-24.0
2022-04-28,2022-04,34,ULTRACEMCO,6475.0,0.19,-0.4,-0.11,-11.09
2022-04-28,2022-04,35,TCS,3580.0,0.45,-1.03,-0.29,-9.78
2022-04-28,2022-04,36,CIPLA,980.1,0.08,-1.79,-0.86,-1.23
2022-04-28,2022-04,37,TATASTEEL,119.46,0.97,-2.67,-0.87,-17.05
2022-04-28,2022-04,38,BPCL,160.0,-0.1,-2.07,-1.09,-12.44
2022-04-28,2022-04,39,DRREDDY,823.2,-0.03,-2.33,-1.19,4.49
2022-04-28,2022-04,40,HCLTECH,1092.0,0.33,-2.69,-1.19,-9.89
2022-04-28,2022-04,41,HDFCBANK,686.1,0.22,-3.3,-1.56,-0.19
2022-04-28,2022-04,42,APOLLOHOSP,4538.0,-0.64,-2.57,-1.61,-18.49
2022-04-28,2022-04,43,ONGC,149.0,-0.09,-3.17,-1.64,-7.92
2022-04-28,2022-04,44,BAJAJFINSV,1503.5,0.51,-4.92,-2.24,-16.48
2022-04-28,2022-04,45,WIPRO,249.7,0.08,-5.51,-2.76,-13.06
2022-04-28,2022-04,46,INFY,1546.5,0.17,-5.93,-2.93,-9.62
2022-04-28,2022-04,47,BAJFINANCE,673.0,-0.8,-5.05,-2.95,-13.22
2022-04-28,2022-04,48,TECHM,1190.3,0.34,-6.86,-3.33,-15.32
2022-04-28,2022-04,49,HINDALCO,489.0,0.23,-9.16,-4.58,-16.61
2022-05-26,2022-05,1,BRITANNIA,3566.0,1.14,5.43,3.26,-3.51
2022-05-26,2022-05,2,HEROMOTOCO,2478.55,0.96,4.85,2.89,3.51
2022-05-26,2022-05,3,BAJAJ-AUTO,3774.0,1.86,3.92,2.88,-4.36
2022-05-26,2022-05,4,HDFCLIFE,578.1,1.8,3.77,2.78,-5.38
2022-05-26,2022-05,5,KOTAKBANK,382.8,0.65,4.91,2.76,-13.38
2022-05-26,2022-05,6,EICHERMOT,2728.0,0.89,4.6,2.73,2.09
2022-05-26,2022-05,7,NESTLEIND,884.0,1.37,3.39,2.38,-2.15
2022-05-26,2022-05,8,HDFCBANK,684.8,1.86,2.21,2.03,-1.87
2022-05-26,2022-05,9,ICICIBANK,732.2,1.78,2.28,2.03,-3.55
2022-05-26,2022-05,10,DRREDDY,860.2,-0.44,4.42,1.96,1.6
2022-05-26,2022-05,11,MARUTI,7817.7,0.83,2.87,1.84,7.96
2022-05-26,2022-05,12,NTPC,154.2,1.65,1.75,1.7,-7.52
2022-05-26,2022-05,13,SBILIFE,1106.6,1.14,2.27,1.7,-2.88
2022-05-26,2022-05,14,M&M,932.5,0.56,2.82,1.68,17.25
2022-05-26,2022-05,15,TMPV,290.2,1.28,1.06,1.17,-2.5
2022-05-26,2022-05,16,SBIN,469.6,2.12,-0.11,1.0,-0.87
2022-05-26,2022-05,17,HINDUNILVR,2284.7,-0.2,2.02,0.9,-2.83
2022-05-26,2022-05,18,COALINDIA,171.1,1.0,0.74,0.87,0.2
2022-05-26,2022-05,19,AXISBANK,684.25,1.61,0.02,0.81,-7.21
2022-05-26,2022-05,20,CIPLA,968.0,-0.08,0.73,0.32,-5.58
2022-05-26,2022-05,21,APOLLOHOSP,3699.0,4.59,-4.04,0.18,-0.81
2022-05-26,2022-05,22,RELIANCE,1234.4,-0.2,0.47,0.13,-0.04
2022-05-26,2022-05,23,ITC,220.2,-0.52,0.49,-0.02,2.07
2022-05-26,2022-05,24,POWERGRID,167.8,0.99,-1.05,-0.04,-7.66
2022-05-26,2022-05,25,BHARTIARTL,694.0,1.22,-1.31,-0.05,-1.31
2022-05-26,2022-05,26,SUNPHARMA,901.85,-0.49,0.24,-0.13,-7.86
2022-05-26,2022-05,27,INDUSINDBK,900.3,0.69,-1.29,-0.3,-12.03
2022-05-26,2022-05,28,BAJFINANCE,584.0,1.05,-3.22,-1.11,-7.71
2022-05-26,2022-05,29,TITAN,2140.1,0.78,-3.01,-1.13,-9.78
2022-05-26,2022-05,30,TATACONSUM,713.7,0.93,-3.44,-1.28,-2.47
2022-05-26,2022-05,31,LT,1570.0,-0.34,-2.8,-1.58,-0.89
2022-05-26,2022-05,32,ONGC,137.2,0.69,-4.56,-1.97,-0.58
2022-05-26,2022-05,33,TCS,3229.95,0.45,-4.63,-2.12,1.07
2022-05-26,2022-05,34,BAJAJFINSV,1255.7,1.55,-5.68,-2.13,-13.01
2022-05-26,2022-05,35,ULTRACEMCO,5757.0,0.43,-4.73,-2.18,-5.54
2022-05-26,2022-05,36,SHREECEM,21660.0,1.09,-5.43,-2.22,-12.62
2022-05-26,2022-05,37,WIPRO,217.1,0.73,-5.6,-2.49,-8.59
2022-05-26,2022-05,38,BPCL,140.1,0.42,-5.57,-2.62,-5.64
2022-05-26,2022-05,39,HINDALCO,407.8,1.5,-6.59,-2.63,-17.19
2022-05-26,2022-05,40,INFY,1397.7,0.3,-5.52,-2.65,2.21
2022-05-26,2022-05,41,HCLTECH,984.0,0.31,-5.71,-2.75,-1.3
2022-05-26,2022-05,42,TATASTEEL,99.09,2.69,-8.46,-3.05,-18.3
2022-05-26,2022-05,43,UPL,718.05,-1.0,-5.61,-3.33,-15.35
2022-05-26,2022-05,44,GRASIM,1388.75,0.4,-7.45,-3.6,-5.61
2022-05-26,2022-05,45,ASIANPAINT,2845.0,-0.65,-6.61,-3.68,-5.76
2022-05-26,2022-05,46,ADANIPORTS,703.05,-0.3,-7.7,-4.07,-4.76
2022-05-26,2022-05,47,TECHM,1007.9,0.51,-9.19,-4.46,-7.88
2022-05-26,2022-05,48,JSWSTEEL,552.0,2.08,-11.26,-4.82,1.67
2022-05-26,2022-05,49,DIVISLAB,3455.0,-2.22,-15.59,-9.15,5.07
2022-06-30,2022-06,1,M&M,1093.4,-0.72,5.48,2.33,5.12
2022-06-30,2022-06,2,MARUTI,8440.0,-0.91,4.55,1.78,3.3
2022-06-30,2022-06,3,HEROMOTOCO,2565.65,-0.56,3.63,1.51,1.71
2022-06-30,2022-06,4,ONGC,136.4,0.72,2.03,1.37,-13.75
2022-06-30,2022-06,5,SBIN,465.5,0.32,1.75,1.03,14.3
2022-06-30,2022-06,6,DRREDDY,873.95,0.06,1.91,0.98,-2.6
2022-06-30,2022-06,7,BHARTIARTL,684.9,0.38,1.45,0.91,-2.61
2022-06-30,2022-06,8,ITC,224.75,-0.02,1.52,0.75,11.28
2022-06-30,2022-06,9,LT,1556.0,0.25,0.61,0.43,15.99
2022-06-30,2022-06,10,DIVISLAB,3630.0,0.82,0.01,0.41,5.92
2022-06-30,2022-06,11,RELIANCE,1233.9,0.41,0.33,0.37,-5.14
2022-06-30,2022-06,12,BRITANNIA,3441.0,0.18,0.46,0.32,12.12
2022-06-30,2022-06,13,NESTLEIND,865.0,-0.61,1.12,0.25,10.12
2022-06-30,2022-06,14,NTPC,142.6,0.97,-0.96,0.0,5.19
2022-06-30,2022-06,15,HDFCBANK,672.0,-0.21,0.18,-0.02,5.34
2022-06-30,2022-06,16,ICICIBANK,706.2,-0.21,-0.21,-0.21,15.06
2022-06-30,2022-06,17,EICHERMOT,2785.0,-1.82,1.36,-0.24,9.87
2022-06-30,2022-06,18,SUNPHARMA,831.0,0.01,-0.53,-0.26,7.59
2022-06-30,2022-06,19,INFY,1428.6,-0.45,-0.22,-0.34,3.95
2022-06-30,2022-06,20,ULTRACEMCO,5438.0,-0.87,-0.2,-0.54,16.68
2022-06-30,2022-06,21,COALINDIA,171.45,-0.47,-0.71,-0.59,10.12
2022-06-30,2022-06,22,TCS,3264.5,-0.78,-0.62,-0.7,-0.08
2022-06-30,2022-06,23,TMPV,282.95,-1.24,-0.2,-0.72,7.69
2022-06-30,2022-06,24,AXISBANK,634.9,-0.11,-1.67,-0.89,14.27
2022-06-30,2022-06,25,HINDUNILVR,2220.0,-1.13,-0.75,-0.94,17.97
2022-06-30,2022-06,26,SBILIFE,1074.75,-0.24,-1.84,-1.04,10.98
2022-06-30,2022-06,27,POWERGRID,154.95,-0.21,-2.14,-1.18,1.58
2022-06-30,2022-06,28,GRASIM,1310.8,-0.91,-2.03,-1.47,17.55
2022-06-30,2022-06,29,JSWSTEEL,561.2,-1.51,-1.54,-1.53,9.85
2022-06-30,2022-06,30,ASIANPAINT,2681.0,-1.01,-2.29,-1.65,21.94
2022-06-30,2022-06,31,HCLTECH,971.25,-1.11,-2.24,-1.68,-2.39
2022-06-30,2022-06,32,BAJAJ-AUTO,3609.5,-2.05,-1.68,-1.87,4.43
2022-06-30,2022-06,33,KOTAKBANK,331.6,-0.23,-3.68,-1.97,10.22
2022-06-30,2022-06,34,HDFCLIFE,547.0,-0.81,-3.22,-2.02,-2.1
