date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2025-03-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2025-04-01,BRITANNIA,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,buy back CE + sell shares,39564.240000000085,,,
2025-04-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-07,TRENT,PUT_STOP_LOSS,,,,,,5300.0,,,,,,,,,,4740.95,4830.125,5682.5
2025-04-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-24,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,625.0,,,,,,,,,,,,,,,,
2025-04-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,9.0,,,,,,,,,,,,,
2025-04-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2025-04-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-04-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-05-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-05-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2025-05-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-05-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-02,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-03,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,dividend,,1100.0,,,,,,6.0,,,,,,,,,,
2025-06-04,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-05,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-06,TATASTEEL,corporate_action_value_adjustment,,,,,,,,,1.0,-3.6,1.0,,,,,,,
2025-06-06,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-13,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-19,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-20,BAJAJ-AUTO,corporate_action_value_adjustment,,,,,,,,,1.0,-210.0,1.0,,,,,,,
2025-06-20,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-23,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-25,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-26,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-06-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2025-06-27,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-06-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2025-06-30,POWERGRID,covered_call_leftover_shares,"covered 1900, uncovered 1700",3600.0,,,,340.0,1.0,,,,,,,,,,,
2025-06-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-06-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-02,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-03,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-04,AXISBANK,dividend,,1250.0,,,,,,1.0,,,,,,,,,,
2025-07-04,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-07,SUNPHARMA,dividend,,700.0,,,,,,5.5,,,,,,,,,,
2025-07-07,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-09,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-10,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-14,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-15,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-16,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-17,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-21,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-22,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-23,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-24,TRENT,PUT_STOP_LOSS,,,,,,5900.0,,,,,,,,,,5154.0,5222.4,6144.0
2025-07-24,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-25,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-28,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-30,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-31,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-07-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-07-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-07-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,9.0,,,,,,,,,,,,,
2025-08-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-04,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-05,POWERGRID,covered_call_fill_failed,no_trades_t1,,,,,340.0,1.0,,,,,,,,,,,
2025-08-05,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-06,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-07,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-08,HINDALCO,dividend,,1400.0,,,,,,5.0,,,,,,,,,,
2025-08-08,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-11,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-12,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-13,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-14,RELIANCE,dividend,,1000.0,,,,,,5.5,,,,,,,,,,
2025-08-14,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-18,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-19,POWERGRID,dividend,,3600.0,,,,,,1.25,,,,,,,,,,
2025-08-19,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-20,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-21,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-22,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-25,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-26,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-28,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2025-08-28,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-28,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-08-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-08-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,
2025-08-29,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2025-08-29,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-08-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,3600.0,,,,,,,,,,,,,,,,
2025-08-29,SUNPHARMA,covered_call_not_available,calls_skipped_distance_cap,700.0,,,,,,,,,,,,,,,,
2025-08-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-09-01,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,
2025-09-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
